jockey_name,jockey_id,category,rides_total,rides_jra,rides_nar,nige_rate,senko_rate,mae_iki_rate,chudan_rate,koho_rate,avg_pos1c_rel,ds_rides,ds_nige_rate,ds_senko_rate,ds_mae_iki_rate,ns_rides,ns_koho_rate,wins,win_rate,recent_rides,recent_nige_rate,recent_mae_iki_rate
長浜鴻緒,01214,NAR,19,0,19,5.26,15.79,21.05,47.37,31.58,0.5275,13,0.0,15.38,15.38,5,0.0,4,21.05,10,0.0,10.0
鮫島克,01157,JRA,19,19,0,21.05,15.79,36.84,26.32,31.58,0.4363,9,0.0,11.11,11.11,7,0.0,0,0.0,6,50.0,66.67
鮫島克駿,01157,NAR,19,0,19,26.32,26.32,52.63,36.84,10.53,0.3025,3,33.33,0.0,33.33,8,25.0,3,15.79,4,25.0,50.0
Ｍ．デム,05212,NAR,19,0,19,10.53,5.26,15.79,36.84,47.37,0.571,8,0.0,12.5,12.5,4,25.0,2,10.53,2,0.0,0.0
▲柴田裕一,01212,NAR,18,0,18,16.67,22.22,38.89,33.33,27.78,0.468,13,0.0,15.38,15.38,5,0.0,3,16.67,4,25.0,25.0
▲長浜鴻緒,01214,NAR,18,0,18,11.11,11.11,22.22,27.78,50.0,0.532,14,0.0,7.14,7.14,4,0.0,1,5.56,1,0.0,0.0
★今村聖奈,01193,NAR,18,0,18,5.56,27.78,33.33,22.22,44.44,0.5233,0,0.0,0.0,0.0,0,0.0,4,22.22,0,0.0,0.0
吉田 隼人,01095,JRA,18,18,0,5.56,11.11,16.67,38.89,38.89,0.4746,0,0.0,0.0,0.0,2,0.0,2,11.11,18,5.56,16.67
小牧,00894,JRA,18,18,0,0.0,11.11,11.11,33.33,55.56,0.6117,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
松山弘,01126,JRA,18,18,0,5.56,33.33,38.89,22.22,27.78,0.4503,10,0.0,20.0,20.0,4,0.0,0,0.0,7,14.29,57.14
石田拓郎,01203,NAR,18,0,18,5.56,38.89,44.44,27.78,27.78,0.456,13,0.0,23.08,23.08,5,0.0,1,5.56,9,0.0,44.44
長江慶悟,a042a,NAR,18,0,18,11.11,22.22,33.33,22.22,44.44,0.5286,10,10.0,20.0,30.0,4,0.0,3,16.67,0,0.0,0.0
★古川奈穂,01190,NAR,17,0,17,0.0,17.65,17.65,29.41,58.82,0.6209,14,0.0,14.29,14.29,1,0.0,0,0.0,0,0.0,0.0
和田陽,01223,JRA,17,17,0,11.76,11.76,23.53,41.18,29.41,0.4578,13,0.0,7.69,7.69,2,0.0,1,5.88,17,11.76,23.53
国分 優作,01125,JRA,17,17,0,0.0,17.65,17.65,35.29,41.18,0.523,3,0.0,0.0,0.0,1,0.0,0,0.0,17,0.0,17.65
大野 拓弥,01096,JRA,17,17,0,0.0,29.41,29.41,41.18,23.53,0.4298,4,0.0,0.0,0.0,2,0.0,1,5.88,17,0.0,29.41
松本大輝,01191,NAR,17,0,17,5.88,11.76,17.65,35.29,47.06,0.5416,7,0.0,0.0,0.0,3,0.0,1,5.88,7,0.0,0.0
田辺 裕信,01075,JRA,17,17,0,11.76,17.65,29.41,11.76,52.94,0.5571,3,0.0,0.0,0.0,1,0.0,2,11.76,17,11.76,29.41
石川 裕紀人,01150,JRA,17,17,0,5.88,5.88,11.76,35.29,41.18,0.5423,2,0.0,0.0,0.0,0,0.0,1,5.88,17,5.88,11.76
藤懸 貴志,01138,JRA,17,17,0,5.88,5.88,11.76,23.53,58.82,0.6552,2,0.0,0.0,0.0,1,0.0,0,0.0,17,5.88,11.76
藤田菜七,01164,NAR,17,0,17,5.88,17.65,23.53,23.53,52.94,0.612,4,0.0,50.0,50.0,1,0.0,0,0.0,0,0.0,0.0
阪上忠匡,05421,NAR,17,0,17,5.88,0.0,5.88,17.65,76.47,0.7737,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
飛田愛,05609,JRA+NAR,17,3,14,5.88,41.18,47.06,17.65,35.29,0.4761,4,25.0,25.0,50.0,6,0.0,2,11.76,14,7.14,50.0
加藤翔,05655,JRA+NAR,16,2,14,25.0,18.75,43.75,50.0,12.5,0.3913,2,0.0,50.0,50.0,4,0.0,1,6.25,14,21.43,42.86
団野大,01180,JRA,16,16,0,18.75,18.75,37.5,37.5,25.0,0.3835,9,0.0,22.22,22.22,3,0.0,2,12.5,9,22.22,44.44
川端海翼,01195,NAR,16,0,16,6.25,0.0,6.25,50.0,43.75,0.6293,5,0.0,0.0,0.0,3,0.0,1,6.25,4,25.0,25.0
杉浦健,05530,JRA+NAR,16,1,15,6.25,6.25,12.5,37.5,56.25,0.6808,0,0.0,0.0,0.0,0,0.0,0,0.0,15,6.67,13.33
横山 琉人,01192,JRA,16,16,0,12.5,6.25,18.75,25.0,43.75,0.53,0,0.0,0.0,0.0,2,0.0,2,12.5,16,12.5,18.75
橋木太希,01215,NAR,16,0,16,18.75,6.25,25.0,37.5,37.5,0.529,10,0.0,0.0,0.0,6,0.0,1,6.25,8,12.5,12.5
福永祐一,01014,NAR,16,0,16,12.5,50.0,62.5,25.0,0.0,0.23,0,0.0,0.0,0.0,0,0.0,6,37.5,0,0.0,0.0
秋山 稔樹,01181,JRA,16,16,0,18.75,12.5,31.25,25.0,31.25,0.4457,1,0.0,0.0,0.0,0,0.0,0,0.0,16,18.75,31.25
舟山 瑠泉,01221,JRA,16,16,0,18.75,25.0,43.75,6.25,37.5,0.3976,2,0.0,0.0,0.0,1,0.0,2,12.5,16,18.75,43.75
菊澤一樹,01161,NAR,16,0,16,12.5,37.5,50.0,25.0,18.75,0.3773,5,20.0,20.0,40.0,7,14.29,2,12.5,6,0.0,33.33
達城龍（大井）,30878,NAR,16,0,16,6.25,43.75,50.0,25.0,31.25,0.4523,0,0.0,0.0,0.0,0,0.0,2,12.5,16,6.25,50.0
遠藤 汰月,01218,JRA,16,16,0,25.0,12.5,37.5,18.75,43.75,0.4712,1,0.0,0.0,0.0,0,0.0,0,0.0,16,25.0,37.5
▲鷲頭虎太,01202,NAR,15,0,15,20.0,33.33,53.33,66.67,6.67,0.3889,6,33.33,33.33,66.67,6,0.0,3,20.0,3,0.0,33.33
△山本屋太,05672,NAR,15,0,15,6.67,26.67,33.33,33.33,33.33,0.4876,10,0.0,10.0,10.0,5,0.0,1,6.67,0,0.0,0.0
上里 直汰,01217,JRA,15,15,0,6.67,6.67,13.33,20.0,66.67,0.6793,2,0.0,0.0,0.0,1,0.0,0,0.0,15,6.67,13.33
丸山 元気,01127,JRA,15,15,0,13.33,26.67,40.0,20.0,33.33,0.4272,1,0.0,100.0,100.0,0,0.0,1,6.67,15,13.33,40.0
丸山元,01127,JRA,15,15,0,6.67,33.33,40.0,33.33,0.0,0.2812,5,0.0,0.0,0.0,8,0.0,0,0.0,5,0.0,0.0
丸山元気,01127,NAR,15,0,15,20.0,6.67,26.67,46.67,26.67,0.4973,6,0.0,0.0,0.0,6,16.67,3,20.0,6,50.0,66.67
團野大成,01180,NAR,15,0,15,0.0,53.33,53.33,53.33,13.33,0.4131,8,0.0,50.0,50.0,2,50.0,1,6.67,6,0.0,50.0
杉原 誠人,01135,JRA,15,15,0,0.0,20.0,20.0,26.67,53.33,0.5941,2,0.0,0.0,0.0,0,0.0,0,0.0,15,0.0,20.0
松岡 正海,01085,JRA,15,15,0,6.67,20.0,26.67,20.0,46.67,0.4971,5,0.0,20.0,20.0,1,100.0,1,6.67,15,6.67,26.67
柴田 裕一郎,01212,JRA,15,15,0,0.0,26.67,26.67,13.33,60.0,0.6227,0,0.0,0.0,0.0,0,0.0,0,0.0,15,0.0,26.67
津村明,01092,JRA,15,15,0,0.0,20.0,20.0,33.33,40.0,0.4627,9,0.0,22.22,22.22,1,0.0,0,0.0,5,0.0,40.0
石田 拓郎,01203,JRA,15,15,0,0.0,0.0,0.0,20.0,66.67,0.6466,2,0.0,0.0,0.0,0,0.0,0,0.0,15,0.0,0.0
石神深道,01209,NAR,15,0,15,13.33,20.0,33.33,26.67,40.0,0.513,13,7.69,15.38,23.08,2,0.0,0,0.0,9,22.22,44.44
高杉吏麒,01213,NAR,15,0,15,0.0,46.67,46.67,20.0,33.33,0.4314,8,0.0,25.0,25.0,7,14.29,3,20.0,9,0.0,44.44
☆小沢大仁,01185,NAR,14,0,14,14.29,35.71,50.0,50.0,14.29,0.4255,7,0.0,14.29,14.29,3,0.0,1,7.14,0,0.0,0.0
ルメール,05339,JRA,14,14,0,21.43,14.29,35.71,35.71,28.57,0.4011,8,0.0,0.0,0.0,6,0.0,7,50.0,14,21.43,35.71
三浦皇,01122,JRA,14,14,0,14.29,21.43,35.71,35.71,28.57,0.4495,4,0.0,25.0,25.0,2,0.0,0,0.0,4,25.0,25.0
佐原秀（高知）,30935,NAR,14,0,14,14.29,21.43,35.71,35.71,28.57,0.4452,5,0.0,20.0,20.0,1,0.0,1,7.14,14,14.29,35.71
和田 陽希,01223,JRA,14,14,0,7.14,14.29,21.43,28.57,50.0,0.5638,3,0.0,0.0,0.0,1,0.0,1,7.14,14,7.14,21.43
和田譲,05399,JRA+NAR,14,1,13,7.14,7.14,14.29,42.86,42.86,0.5995,0,0.0,0.0,0.0,0,0.0,0,0.0,13,7.69,15.38
国分 恭介,01124,JRA,14,14,0,7.14,0.0,7.14,57.14,35.71,0.5234,2,0.0,0.0,0.0,0,0.0,1,7.14,14,7.14,7.14
国分優作,01125,NAR,14,0,14,7.14,7.14,14.29,35.71,50.0,0.6033,8,0.0,0.0,0.0,1,0.0,1,7.14,4,0.0,25.0
村上忍（岩手）,30813,NAR,14,0,14,14.29,14.29,28.57,35.71,35.71,0.518,6,0.0,0.0,0.0,2,0.0,3,21.43,14,14.29,28.57
柴田裕一,01212,NAR,14,0,14,0.0,21.43,21.43,42.86,35.71,0.5655,12,0.0,16.67,16.67,2,0.0,1,7.14,8,0.0,25.0
横山 典弘,00660,JRA,14,14,0,0.0,21.43,21.43,42.86,35.71,0.5151,2,0.0,50.0,50.0,0,0.0,1,7.14,14,0.0,21.43
横山和生,01140,NAR,14,0,14,0.0,64.29,64.29,28.57,14.29,0.3561,4,0.0,25.0,25.0,5,0.0,4,28.57,4,0.0,100.0
水沼元輝,01201,NAR,14,0,14,21.43,21.43,42.86,21.43,35.71,0.4758,3,0.0,0.0,0.0,1,0.0,3,21.43,5,20.0,40.0
永島 まなみ,01187,JRA,14,14,0,14.29,14.29,28.57,7.14,50.0,0.5269,1,0.0,0.0,0.0,1,0.0,1,7.14,14,14.29,28.57
河原田 菜々,01204,JRA,14,14,0,28.57,14.29,42.86,28.57,21.43,0.3652,1,0.0,0.0,0.0,1,0.0,0,0.0,14,28.57,42.86
菱田裕,01144,JRA,14,14,0,7.14,21.43,28.57,42.86,21.43,0.4402,7,0.0,14.29,14.29,3,0.0,0,0.0,4,0.0,25.0
藤懸貴志,01138,NAR,14,0,14,0.0,21.43,21.43,35.71,42.86,0.5925,6,0.0,0.0,0.0,3,33.33,1,7.14,2,0.0,0.0
谷内貫,05650,JRA+NAR,14,4,10,7.14,21.43,28.57,14.29,57.14,0.5334,4,0.0,25.0,25.0,0,0.0,0,0.0,12,8.33,25.0
高杉 吏麒,01213,JRA,14,14,0,14.29,35.71,50.0,28.57,14.29,0.3599,3,0.0,0.0,0.0,0,0.0,4,28.57,14,14.29,50.0
▲加藤翔馬,05655,NAR,13,0,13,15.38,30.77,46.15,38.46,46.15,0.5403,0,0.0,0.0,0.0,0,0.0,1,7.69,0,0.0,0.0
丸田恭介,01117,NAR,13,0,13,0.0,7.69,7.69,38.46,53.85,0.6299,7,0.0,0.0,0.0,2,0.0,1,7.69,6,0.0,0.0
丹羽克（愛知）,30440,NAR,13,0,13,23.08,0.0,23.08,46.15,30.77,0.4724,0,0.0,0.0,0.0,0,0.0,0,0.0,13,23.08,23.08
亀田 温心,01176,JRA,13,13,0,7.69,15.38,23.08,38.46,38.46,0.5232,2,0.0,0.0,0.0,0,0.0,0,0.0,13,7.69,23.08
吉田 豊,00733,JRA,13,13,0,0.0,0.0,0.0,38.46,61.54,0.6706,1,0.0,0.0,0.0,0,0.0,0,0.0,13,0.0,0.0
山本聡,05445,JRA+NAR,13,3,10,15.38,15.38,30.77,30.77,30.77,0.4598,6,16.67,16.67,33.33,1,0.0,2,15.38,13,15.38,30.77
川端 海翼,01195,JRA,13,13,0,7.69,7.69,15.38,23.08,53.85,0.5696,1,0.0,0.0,0.0,0,0.0,0,0.0,13,7.69,15.38
松若風馬,01154,NAR,13,0,13,23.08,30.77,53.85,30.77,15.38,0.3312,6,0.0,33.33,33.33,4,0.0,2,15.38,7,28.57,71.43
椿聡太,a05d9,NAR,13,0,13,15.38,0.0,15.38,23.08,61.54,0.6575,9,0.0,0.0,0.0,0,0.0,0,0.0,13,15.38,15.38
永井孝,05681,JRA+NAR,13,1,12,7.69,15.38,23.08,15.38,69.23,0.6476,1,0.0,0.0,0.0,0,0.0,0,0.0,13,7.69,23.08
泉谷楓真,01182,NAR,13,0,13,0.0,7.69,7.69,46.15,46.15,0.6174,5,0.0,0.0,0.0,0,0.0,2,15.38,0,0.0,0.0
石川裕,01150,JRA,13,13,0,7.69,7.69,15.38,46.15,38.46,0.5515,9,0.0,0.0,0.0,2,0.0,0,0.0,6,16.67,16.67
竹ケ原茉耶,B0052,NAR,13,0,13,0.0,0.0,0.0,23.08,76.92,0.7605,0,0.0,0.0,0.0,0,0.0,1,7.69,0,0.0,0.0
▲原優介,01184,JRA+NAR,12,2,10,16.67,25.0,41.67,41.67,16.67,0.4078,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
▲田口貫太,01208,NAR,12,0,12,16.67,25.0,41.67,16.67,50.0,0.5685,0,0.0,0.0,0.0,0,0.0,3,25.0,0,0.0,0.0
▲角田大河,01199,NAR,12,0,12,16.67,25.0,41.67,33.33,25.0,0.3586,0,0.0,0.0,0.0,0,0.0,3,25.0,0,0.0,0.0
今村 聖奈,01193,JRA,12,12,0,0.0,33.33,33.33,33.33,33.33,0.4602,0,0.0,0.0,0.0,1,0.0,2,16.67,12,0.0,33.33
佐野遥,05683,JRA+NAR,12,2,10,16.67,16.67,33.33,25.0,41.67,0.4739,0,0.0,0.0,0.0,2,0.0,0,0.0,12,16.67,33.33
吉田隼人,01095,NAR,12,0,12,16.67,58.33,75.0,25.0,8.33,0.2708,1,0.0,0.0,0.0,0,0.0,4,33.33,1,0.0,0.0
土方颯,05667,JRA+NAR,12,4,8,16.67,8.33,25.0,41.67,33.33,0.4806,4,0.0,0.0,0.0,0,0.0,2,16.67,10,20.0,30.0
土田,01198,JRA,12,12,0,0.0,16.67,16.67,16.67,66.67,0.6339,8,0.0,12.5,12.5,1,0.0,0,0.0,0,0.0,0.0
小林捺花,a04d6,NAR,12,0,12,8.33,8.33,16.67,25.0,58.33,0.6801,3,0.0,0.0,0.0,0,0.0,1,8.33,0,0.0,0.0
早田功駿,05539,NAR,12,0,12,16.67,8.33,25.0,33.33,41.67,0.5764,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
柴田 善臣,00641,JRA,12,12,0,8.33,8.33,16.67,33.33,33.33,0.4672,3,0.0,0.0,0.0,0,0.0,0,0.0,12,8.33,16.67
橋木,01215,JRA,12,12,0,0.0,0.0,0.0,75.0,16.67,0.4952,11,0.0,0.0,0.0,1,0.0,0,0.0,8,0.0,0.0
武藤 雅,01169,JRA,12,12,0,0.0,33.33,33.33,25.0,25.0,0.4209,0,0.0,0.0,0.0,1,0.0,0,0.0,12,0.0,33.33
河原田,01204,JRA,12,12,0,8.33,25.0,33.33,33.33,25.0,0.3916,10,0.0,30.0,30.0,0,0.0,0,0.0,2,50.0,100.0
石橋 脩,01077,JRA,12,12,0,33.33,25.0,58.33,25.0,8.33,0.2534,1,0.0,0.0,0.0,0,0.0,0,0.0,12,33.33,58.33
藤岡佑介,01093,NAR,12,0,12,8.33,41.67,50.0,25.0,25.0,0.4179,4,0.0,25.0,25.0,4,0.0,1,8.33,5,20.0,40.0
野中 悠太郎,01158,JRA,12,12,0,16.67,8.33,25.0,33.33,33.33,0.4807,0,0.0,0.0,0.0,1,0.0,0,0.0,12,16.67,25.0
長岡 禎仁,01142,JRA,12,12,0,0.0,8.33,8.33,50.0,41.67,0.5611,2,0.0,0.0,0.0,0,0.0,0,0.0,12,0.0,8.33
▲佐々木志,a050e,NAR,11,0,11,9.09,18.18,27.27,27.27,54.55,0.6515,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
▲石神深道,01209,NAR,11,0,11,0.0,27.27,27.27,18.18,54.55,0.6022,11,0.0,27.27,27.27,0,0.0,2,18.18,7,0.0,28.57
★小林美駒,01206,NAR,11,0,11,27.27,27.27,54.55,36.36,9.09,0.3233,4,0.0,25.0,25.0,4,0.0,1,9.09,6,33.33,66.67
バルザ,05504,JRA,11,11,0,9.09,54.55,63.64,27.27,18.18,0.3339,6,0.0,33.33,33.33,5,0.0,3,27.27,11,9.09,63.64
吉村誠之,01216,NAR,11,0,11,9.09,45.45,54.55,45.45,0.0,0.3396,4,0.0,0.0,0.0,6,0.0,1,9.09,4,0.0,50.0
太宰 啓介,01037,JRA,11,11,0,9.09,18.18,27.27,27.27,45.45,0.5384,2,0.0,0.0,0.0,1,0.0,0,0.0,11,9.09,27.27
小牧太（兵庫）,30218,NAR,11,0,11,18.18,18.18,36.36,18.18,45.45,0.475,0,0.0,0.0,0.0,0,0.0,2,18.18,11,18.18,36.36
山本咲,05545,JRA+NAR,11,2,9,9.09,27.27,36.36,27.27,36.36,0.4885,1,0.0,0.0,0.0,1,0.0,3,27.27,11,9.09,36.36
嶋田 純次,01134,JRA,11,11,0,0.0,18.18,18.18,9.09,72.73,0.6876,1,0.0,0.0,0.0,1,0.0,0,0.0,11,0.0,18.18
川田将,01088,JRA,11,11,0,9.09,27.27,36.36,45.45,9.09,0.3619,6,0.0,16.67,16.67,4,0.0,6,54.55,2,0.0,50.0
御神本,05404,JRA,11,11,0,0.0,9.09,9.09,18.18,63.64,0.6331,7,0.0,0.0,0.0,1,0.0,0,0.0,2,0.0,0.0
松岡正,01085,JRA,11,11,0,0.0,9.09,9.09,54.55,36.36,0.6114,9,0.0,0.0,0.0,1,0.0,0,0.0,4,0.0,0.0
柴田 大知,01009,JRA,11,11,0,9.09,27.27,36.36,27.27,36.36,0.4678,0,0.0,0.0,0.0,0,0.0,1,9.09,11,9.09,36.36
柴田未,01010,JRA,11,11,0,0.0,18.18,18.18,9.09,72.73,0.6342,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
永野猛蔵,01188,NAR,11,0,11,0.0,36.36,36.36,18.18,45.45,0.5806,2,0.0,50.0,50.0,0,0.0,1,9.09,0,0.0,0.0
藤岡康太,01116,NAR,11,0,11,18.18,27.27,45.45,36.36,18.18,0.3961,1,0.0,0.0,0.0,1,0.0,3,27.27,0,0.0,0.0
野中悠太,01158,NAR,11,0,11,9.09,0.0,9.09,36.36,54.55,0.7177,8,0.0,0.0,0.0,2,0.0,0,0.0,6,16.67,16.67
金山昇,05601,JRA+NAR,11,3,8,18.18,0.0,18.18,9.09,72.73,0.649,6,0.0,0.0,0.0,3,33.33,0,0.0,9,22.22,22.22
長岡禎仁,01142,NAR,11,0,11,18.18,27.27,45.45,27.27,27.27,0.4299,9,22.22,22.22,44.44,2,0.0,1,9.09,3,33.33,33.33
高橋愛叶,05671,NAR,11,0,11,27.27,18.18,45.45,0.0,54.55,0.5158,8,0.0,25.0,25.0,3,0.0,1,9.09,7,28.57,42.86
☆吉村誠之,01216,NAR,10,0,10,0.0,10.0,10.0,50.0,50.0,0.6483,10,0.0,10.0,10.0,0,0.0,1,10.0,10,0.0,10.0
ギュイ,05464,JRA,10,10,0,0.0,40.0,40.0,40.0,20.0,0.362,0,0.0,0.0,0.0,0,0.0,2,20.0,0,0.0,0.0
丸野勝,05053,JRA,10,10,0,0.0,10.0,10.0,0.0,90.0,0.7686,5,0.0,0.0,0.0,0,0.0,0,0.0,7,0.0,0.0
丸野勝（愛知）,30745,NAR,10,0,10,10.0,20.0,30.0,30.0,40.0,0.5123,0,0.0,0.0,0.0,0,0.0,2,20.0,10,10.0,30.0
加茂飛,05633,JRA+NAR,10,2,8,0.0,20.0,20.0,60.0,20.0,0.4762,6,0.0,0.0,0.0,2,0.0,0,0.0,8,0.0,25.0
加藤祥太,01156,NAR,10,0,10,40.0,0.0,40.0,40.0,20.0,0.3875,4,25.0,0.0,25.0,3,0.0,2,20.0,5,40.0,40.0
和田竜二,01018,NAR,10,0,10,20.0,50.0,70.0,40.0,0.0,0.2758,2,0.0,100.0,100.0,5,0.0,3,30.0,0,0.0,0.0
大久保 友雅,01194,JRA,10,10,0,10.0,10.0,20.0,40.0,30.0,0.4727,0,0.0,0.0,0.0,0,0.0,0,0.0,10,10.0,20.0
安藤洋,05690,JRA+NAR,10,4,6,10.0,20.0,30.0,20.0,50.0,0.5782,4,0.0,0.0,0.0,0,0.0,1,10.0,10,10.0,30.0
小林 脩斗,01183,JRA,10,10,0,0.0,20.0,20.0,20.0,50.0,0.5313,2,0.0,0.0,0.0,0,0.0,0,0.0,10,0.0,20.0
小林凌大,01177,NAR,10,0,10,0.0,10.0,10.0,50.0,40.0,0.5715,4,0.0,25.0,25.0,0,0.0,4,40.0,2,0.0,0.0
小野楓,05592,JRA+NAR,10,6,4,0.0,50.0,50.0,40.0,10.0,0.3474,4,0.0,25.0,25.0,2,0.0,0,0.0,8,0.0,50.0
広瀬航,05639,JRA,10,10,0,0.0,30.0,30.0,10.0,60.0,0.6348,6,0.0,16.67,16.67,2,0.0,0,0.0,8,0.0,37.5
服部茂,05286,JRA,10,10,0,10.0,20.0,30.0,40.0,20.0,0.4295,7,0.0,14.29,14.29,2,0.0,0,0.0,6,0.0,0.0
木間龍,05607,JRA+NAR,10,2,8,0.0,20.0,20.0,20.0,60.0,0.6191,0,0.0,0.0,0.0,0,0.0,1,10.0,8,0.0,25.0
松本 大輝,01191,JRA,10,10,0,0.0,20.0,20.0,40.0,40.0,0.4998,0,0.0,0.0,0.0,0,0.0,0,0.0,10,0.0,20.0
松本一,05684,JRA+NAR,10,2,8,0.0,20.0,20.0,20.0,60.0,0.6457,2,0.0,0.0,0.0,0,0.0,0,0.0,10,0.0,20.0
田辺裕信,01075,NAR,10,0,10,30.0,20.0,50.0,20.0,10.0,0.2919,4,0.0,25.0,25.0,4,0.0,0,0.0,2,0.0,0.0
角田大河,01199,NAR,10,0,10,20.0,40.0,60.0,30.0,10.0,0.3385,0,0.0,0.0,0.0,0,0.0,3,30.0,0,0.0,0.0
谷原柚希,01219,NAR,10,0,10,0.0,10.0,10.0,30.0,60.0,0.6864,9,0.0,0.0,0.0,1,0.0,1,10.0,10,0.0,10.0
阿部英（岩手）,30759,NAR,10,0,10,0.0,10.0,10.0,80.0,10.0,0.5319,3,0.0,33.33,33.33,0,0.0,2,20.0,10,0.0,10.0
Ｃ．ル,05339,JRA,10,10,0,30.0,30.0,60.0,20.0,10.0,0.27,4,0.0,0.0,0.0,5,0.0,3,30.0,1,100.0,100.0
▲田山旺佑,01220,NAR,9,0,9,11.11,22.22,33.33,0.0,66.67,0.6213,7,14.29,0.0,14.29,2,0.0,1,11.11,9,11.11,33.33
△角田大河,01199,NAR,9,0,9,11.11,11.11,22.22,44.44,33.33,0.4935,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
ゴンサ,05675,JRA,9,9,0,0.0,22.22,22.22,33.33,22.22,0.4246,5,0.0,0.0,0.0,4,0.0,1,11.11,9,0.0,22.22
パコー,05623,JRA,9,9,0,11.11,0.0,11.11,33.33,44.44,0.5691,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
亀田温心,01176,NAR,9,0,9,11.11,11.11,22.22,55.56,22.22,0.4954,7,0.0,0.0,0.0,1,0.0,1,11.11,3,0.0,0.0
佐藤 翔馬,01207,JRA,9,9,0,11.11,33.33,44.44,22.22,33.33,0.4593,1,0.0,0.0,0.0,0,0.0,0,0.0,9,11.11,44.44
古川 奈穂,01190,JRA,9,9,0,11.11,0.0,11.11,55.56,33.33,0.4863,3,0.0,0.0,0.0,0,0.0,0,0.0,9,11.11,11.11
大久保,01194,JRA,9,9,0,11.11,11.11,22.22,33.33,44.44,0.5038,3,0.0,0.0,0.0,1,0.0,0,0.0,4,0.0,25.0
小崎綾,01152,JRA,9,9,0,0.0,11.11,11.11,22.22,66.67,0.6089,6,0.0,0.0,0.0,1,0.0,0,0.0,2,0.0,50.0
山中悠,05598,JRA+NAR,9,3,6,0.0,11.11,11.11,55.56,33.33,0.5837,3,0.0,33.33,33.33,0,0.0,1,11.11,9,0.0,11.11
岩橋勇,05389,JRA,9,9,0,0.0,44.44,44.44,22.22,33.33,0.4542,6,0.0,33.33,33.33,2,0.0,0,0.0,0,0.0,0.0
川又 賢治,01166,JRA,9,9,0,0.0,33.33,33.33,11.11,44.44,0.4696,0,0.0,0.0,0.0,0,0.0,0,0.0,9,0.0,33.33
御神訓（大井）,30983,NAR,9,0,9,44.44,33.33,77.78,0.0,22.22,0.2786,0,0.0,0.0,0.0,0,0.0,2,22.22,9,44.44,77.78
杉原誠人,01135,NAR,9,0,9,0.0,11.11,11.11,22.22,66.67,0.6973,5,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0
松戸政,05679,JRA+NAR,9,1,8,0.0,11.11,11.11,22.22,77.78,0.6696,1,0.0,0.0,0.0,0,0.0,1,11.11,9,0.0,11.11
水沼 元輝,01201,JRA,9,9,0,0.0,0.0,0.0,0.0,77.78,0.7285,2,0.0,0.0,0.0,0,0.0,0,0.0,9,0.0,0.0
池添謙,01032,JRA,9,9,0,0.0,55.56,55.56,11.11,22.22,0.3632,5,0.0,20.0,20.0,4,0.0,0,0.0,1,0.0,100.0
池添謙一,01032,NAR,9,0,9,33.33,33.33,66.67,22.22,11.11,0.2573,2,0.0,0.0,0.0,2,0.0,2,22.22,2,0.0,50.0
田中直,05491,JRA+NAR,9,1,8,0.0,33.33,33.33,44.44,44.44,0.5661,6,0.0,16.67,16.67,2,0.0,1,11.11,8,0.0,37.5
矢野 貴之,05380,JRA,9,9,0,0.0,11.11,11.11,33.33,55.56,0.5332,9,0.0,11.11,11.11,0,0.0,0,0.0,9,0.0,11.11
石川慎,05478,JRA+NAR,9,2,7,22.22,22.22,44.44,44.44,11.11,0.3777,3,0.0,33.33,33.33,4,0.0,1,11.11,7,28.57,57.14
秋元耕（浦和）,30982,NAR,9,0,9,33.33,0.0,33.33,11.11,55.56,0.5938,0,0.0,0.0,0.0,0,0.0,0,0.0,9,33.33,33.33
Ｍ．デ,05212,JRA,9,9,0,0.0,0.0,0.0,66.67,22.22,0.4834,4,0.0,0.0,0.0,0,0.0,1,11.11,0,0.0,0.0
▲川端海,01195,JRA,8,8,0,12.5,12.5,25.0,25.0,25.0,0.4128,6,0.0,0.0,0.0,2,0.0,1,12.5,0,0.0,0.0
△松本大輝,01191,NAR,8,0,8,37.5,37.5,75.0,37.5,0.0,0.2902,0,0.0,0.0,0.0,0,0.0,3,37.5,0,0.0,0.0
サンチ,05664,JRA,8,8,0,0.0,25.0,25.0,37.5,25.0,0.4583,8,0.0,25.0,25.0,0,0.0,0,0.0,0,0.0,0.0
デット,00875,JRA,8,8,0,0.0,37.5,37.5,37.5,12.5,0.4005,5,0.0,20.0,20.0,3,0.0,3,37.5,0,0.0,0.0
三浦皇成,01122,NAR,8,0,8,12.5,12.5,25.0,50.0,25.0,0.4457,2,0.0,0.0,0.0,3,33.33,2,25.0,1,0.0,0.0
下原理（兵庫）,30871,NAR,8,0,8,12.5,50.0,62.5,25.0,12.5,0.3479,0,0.0,0.0,0.0,0,0.0,0,0.0,8,12.5,62.5
